inspection_id,worker_id,inspector_id,lane_id,vendor_id,maintenance_due_date,submission_time,status,gps_distance_worker_to_lane,gps_distance_inspector_to_lane,gps_distance_to_asset,parts_reported,inventory_withdrawal,parts_inventory_diff,photo_hash,photo_similarity_score,num_photos_submitted,edit_count,time_since_last_edit,backdated_flag,time_to_submit,time_between_inspections,hour_of_day,day_of_week,device_id,ip_address,app_version,session_duration,session_count,implied_velocity,validation_bypasses,consensus_score,inspector_vendor_edge_weight,inspector_centrality,anomaly_flag,anomaly_type,flags_list,repeated_pair_flag,photo_reuse_flag,detected_flags,detected_anomaly_flag
17075,35,32,45,19,2025-04-07 03:49:02,2025-04-08 20:42:21,rejected,27.00744491959778,12.05414358475208,0.5052888138195133,3,3,0,35d27b33,0.1890526610960162,2,1,1080,0,893,4578,20,1,device_179,158.97.37.159,v1.9,4989,9,4.3,0,0.759,4,0.131,0,normal,['overdue'],,,overdue,1
2420,165,20,94,1,2024-07-05 21:17:38,2024-07-04 08:58:21,completed,15.518052811826376,0.8353038696889037,0.5026694423964742,4,3,1,89ec1b71,0.1216234146911698,3,0,0,0,2313,568,8,3,device_27,43.142.188.194,v1.7,3605,9,18.33,0,0.537,8,0.061,0,normal,['parts_mismatch'],,,parts_mismatch,1
18772,183,17,221,4,2024-10-20 07:21:27,2024-10-21 23:33:30,completed,26.955401225680745,6.591718372288168,2.507603708916726,3,2,1,4864bc36,0.1212124776473117,2,0,0,0,2213,7013,23,0,device_108,91.58.206.237,v3.1,330,8,0.52,0,0.81,20,0.339,0,normal,['parts_mismatch'],,,parts_mismatch,1
7171,164,15,220,18,2025-06-03 19:39:35,2025-06-05 07:44:17,pending,30.25529330100946,7.960255597243314,6.628085472072694,4,4,0,ff3d7dd8,0.1259109309927122,1,1,152,0,726,3559,7,3,device_78,179.96.149.143,v1.5,6704,4,9.47,0,0.647,10,0.391,0,normal,['overdue'],,,overdue,1
1018,59,7,289,24,2024-12-07 18:32:21,2024-12-09 11:41:37,completed,18.788419508092897,9.750447902420566,6.445495645516215,3,2,1,037dfab0,0.1403077173795291,1,1,2688,0,1294,576,11,0,device_132,240.217.136.233,v3.8,5931,3,3.53,0,0.571,17,0.266,0,normal,['parts_mismatch'],,,parts_mismatch,1
6031,147,41,230,6,2025-08-26 23:38:10,2025-08-26 19:44:53,completed,23.25328952501288,11.371573381386948,0.1392333009852304,1,0,1,4f41d1f1,0.0787249477779143,1,0,0,0,2392,1400,19,1,device_191,153.92.146.198,v1.7,534,1,12.27,0,0.59,13,0.158,0,normal,['parts_mismatch'],,,parts_mismatch,1
19342,21,48,86,21,2024-09-23 01:16:10,2024-09-24 19:22:56,completed,27.565100318172945,30.555472952585003,7.994881350611133,0,-1,1,3d86fbcd,0.1746798349092501,1,0,0,0,3,4796,19,1,device_93,84.248.190.143,v3.5,6312,7,3.71,0,0.473,2,0.196,1,rubber_stamp,"['parts_mismatch', 'rubber_stamp']",,,parts_mismatch;rubber_stamp,1
15016,102,22,5,6,2025-05-28 02:28:40,2025-05-28 14:00:40,completed,6.854763801640589,8.551043733289406,11.345162340883064,1,0,1,4a92bbff,0.0237771519328769,2,0,0,0,2294,2381,14,2,device_88,14.145.18.221,v3.9,7022,10,21.54,0,0.548,16,0.216,0,normal,['parts_mismatch'],,,parts_mismatch,1
2501,171,31,1,21,2024-12-17 02:38:57,2024-12-15 11:38:17,completed,21.59181821183263,3.2729572089062007,0.3525628150193398,5,4,1,bf5f90e8,0.0341935406034472,1,0,0,0,608,843,11,6,device_2,18.146.208.139,v2.9,3882,6,22.91,0,0.975,2,0.332,0,normal,['parts_mismatch'],,,parts_mismatch,1
9775,101,31,225,12,2024-08-17 10:20:06,2024-08-15 10:59:58,rejected,23.07732576668053,0.485953420298463,16.628062950864788,5,4,1,f7144489,0.033578347381831,3,0,0,0,2742,6449,10,3,device_64,246.28.151.139,v1.7,1920,1,23.78,0,0.915,10,0.323,0,normal,['parts_mismatch'],,,parts_mismatch,1
10368,130,36,134,21,2025-08-18 08:29:48,2025-08-17 13:16:04,completed,137.44896062991438,134.6053579463475,10.386663963484295,2,2,0,e2d26613,0.0634083075501459,2,0,0,0,364,4614,13,6,device_193,51.146.211.211,v2.5,2612,9,19.29,0,0.0503926507081629,53,0.8679475706387723,1,gps_mismatch;collusion,"['gps_mismatch', 'collusion_suspected']",,,gps_mismatch;collusion_suspected,1
8090,88,39,193,17,2024-02-19 22:18:44,2024-02-19 12:58:05,completed,2.7272380733953376,23.60558907015102,4.4690637742820405,5,4,1,1bc4e1ab,0.10469848485944,1,0,0,0,1092,2548,12,0,device_141,212.208.83.140,v3.8,4452,2,10.48,0,0.755,12,0.084,0,normal,['parts_mismatch'],,,parts_mismatch,1
16248,134,19,232,16,2024-11-20 05:58:44,2024-11-22 00:30:55,completed,24.50084418929457,13.607422660848936,9.40374710670633,2,1,1,af21ccc5,0.1549952235229746,1,2,260,0,63,5924,0,4,device_13,102.114.6.237,v2.6,6584,6,15.99,0,0.596,9,0.393,0,normal,['parts_mismatch'],,,parts_mismatch,1
3386,182,28,234,18,2025-03-08 14:56:40,2025-03-10 12:14:32,completed,43.417320861068944,18.711123807419693,12.357109761124704,1,0,1,a830f794,0.0616331089647738,2,0,0,0,2033,265,12,0,device_183,50.247.97.163,v1.3,4275,3,14.67,2,0.562,2,0.211,0,normal,['parts_mismatch'],,,parts_mismatch,1
2708,148,40,40,22,2024-12-04 21:59:31,2024-12-06 05:16:20,completed,17.461782034891353,13.466816302032669,13.440169114749333,1,1,0,4d731cd7,0.1443329621123855,3,0,0,0,131,3827,5,4,device_168,152.39.118.248,v2.6,6748,5,312.4435208599125,0,0.92,19,0.163,1,impossible_travel,['impossible_travel'],,,impossible_travel,1
10921,97,28,77,17,2025-01-27 03:11:25,2025-01-27 18:22:54,completed,23.131903840135195,4.028525605112631,10.32096482902047,1,0,1,4aeb2141,0.128208033921234,1,0,0,0,792,5364,18,0,device_147,176.43.238.142,v2.4,390,5,12.07,0,0.6,9,0.104,0,normal,['parts_mismatch'],,,parts_mismatch,1
15226,130,21,64,17,2025-08-08 14:18:29,2025-08-08 15:11:43,completed,20.09778766177517,4.226760066104119,3.2678228627556827,3,2,1,523d8c83,0.0449196907182044,1,0,0,0,176,803,15,4,device_185,49.18.37.200,v3.4,3105,5,10.04,0,0.955,20,0.26,0,normal,['parts_mismatch'],,,parts_mismatch,1
11932,135,1,41,2,2025-06-21 05:43:51,2025-06-22 04:50:21,completed,30.82185917121791,9.074177555719771,12.769564512950405,2,1,1,c5705c61,0.0493545750322913,3,0,0,0,3355,6928,4,6,device_147,121.97.224.89,v1.9,2444,8,10.66,0,0.874,17,0.291,0,normal,['parts_mismatch'],,,parts_mismatch,1
17732,113,29,300,18,2024-10-13 01:02:10,2024-10-13 16:09:20,rejected,11.930411653298046,0.6769567347987202,11.478301815131076,3,3,0,94430230,0.0792453543263736,1,1,2282,0,280,3703,16,6,device_120,123.254.86.18,v2.9,4634,8,6.76,0,0.616,3,0.287,0,normal,['overdue'],,,overdue,1
7526,69,14,119,21,2025-02-15 04:53:58,2025-02-16 05:23:32,pending,24.204787497807647,12.968187665829856,6.632127519563549,0,0,0,504d755c,0.1140410528446501,1,0,0,0,3103,171,5,6,device_102,14.204.39.139,v1.7,51,10,8.98,0,0.848,2,0.151,0,normal,['overdue'],,,overdue,1
19298,126,34,144,12,2025-06-07 16:51:40,2025-06-08 02:11:20,pending,28.200569618593303,8.300328805439214,8.009172216631987,0,0,0,7801ef33,0.0300294779775075,1,0,0,0,2585,5374,2,6,device_196,11.86.40.247,v1.7,5878,6,11.21,0,0.827,11,0.341,0,normal,['overdue'],,,overdue,1
9024,191,46,253,17,2024-01-26 04:20:02,2024-01-24 23:32:51,completed,15.789785420770825,28.113837914378543,3.799392532178064,1,0,1,0a33b66d,0.0523407799450994,1,0,0,0,2387,6552,23,2,device_28,38.154.135.25,v3.9,4140,7,3.14,0,0.695,16,0.086,0,normal,['parts_mismatch'],,,parts_mismatch,1
15440,71,2,134,2,2025-06-17 11:35:12,2025-06-17 16:46:16,completed,17.422075400834196,22.79978624801378,5.882346683600177,5,4,1,2b3f1c5a,0.0216827288720488,1,0,0,0,1390,1463,16,1,device_35,57.123.40.227,v1.6,6369,7,4.6,0,0.855,19,0.164,0,normal,['parts_mismatch'],,,parts_mismatch,1
2834,37,35,30,17,2024-04-21 16:36:08,2024-04-21 10:15:34,completed,3.15489439602619,16.19579039825886,4.819073507900471,2,1,1,5d0fc515,0.0765669779186251,1,0,0,0,2516,4204,10,6,device_6,80.228.125.39,v2.2,1075,5,5.48,0,0.897,16,0.218,0,normal,['parts_mismatch'],,,parts_mismatch,1
11239,119,5,64,2,2024-09-22 14:24:23,2024-09-24 10:07:16,completed,28.76015964563799,0.6539306617693637,4.069933772326565,0,-1,1,ef5782c6,0.017473931932463,2,0,0,0,2959,1089,10,1,device_38,238.101.183.190,v1.8,6764,4,0.0,0,0.508,12,0.212,0,normal,['parts_mismatch'],,,parts_mismatch,1
14743,124,30,83,9,2025-01-31 02:11:37,2025-01-30 02:54:10,completed,22.042270239545086,6.865295973386973,8.686281702323807,3,2,1,85a2f16b,0.1492802259384283,1,2,1935,0,1307,6625,2,3,device_5,205.219.53.175,v3.1,1663,6,18.19,0,0.853,15,0.068,0,normal,['parts_mismatch'],,,parts_mismatch,1
19103,76,29,107,24,2024-11-21 14:10:22,2024-11-21 08:28:15,completed,36.08824058828471,30.348279647225148,11.531978818599844,1,0,1,821ce793,0.0352107146398627,1,0,0,0,1280,5499,8,3,device_177,145.66.130.48,v2.0,4702,10,15.45,0,0.772,20,0.319,0,normal,['parts_mismatch'],,,parts_mismatch,1
19838,25,28,240,30,2024-01-15 04:57:33,2024-01-16 19:20:45,rejected,18.326067052176786,14.84155694897866,3.244506098787701,1,1,0,94040554,0.2044454019113519,1,0,0,0,2304,3911,19,1,device_14,92.188.27.190,v1.5,1752,2,6.57,0,0.789,19,0.466,0,normal,['overdue'],,,overdue,1
9286,79,45,72,17,2024-07-23 20:22:34,2024-07-24 23:10:42,completed,2.682801245327738,7.683646522620983,0.0914012602119154,4,3,1,0885a444,0.0191956299318442,1,0,0,0,2400,6768,23,2,device_59,185.69.152.235,v3.9,3607,4,6.84,0,0.574,12,0.371,0,normal,['parts_mismatch'],,,parts_mismatch,1
4846,16,11,83,15,2025-08-06 06:05:21,2025-08-05 04:05:19,completed,27.166751763759688,16.76156683565336,5.518520532690773,2,1,1,f16ce8ee,0.0880613043890944,1,0,0,0,1885,3700,4,1,device_64,249.89.209.79,v2.8,5197,7,1.7,0,0.719,19,0.337,0,normal,['parts_mismatch'],,,parts_mismatch,1
3991,52,22,223,1,2024-07-05 12:28:06,2024-07-05 15:11:44,completed,10.765177722898263,13.81613446586203,7.83894068707118,2,1,1,69ea9963,0.0591729141889346,2,0,0,0,3595,6836,15,4,device_86,202.142.52.39,v3.0,5547,10,8.42,0,0.751,20,0.268,0,normal,['parts_mismatch'],,,parts_mismatch,1
10951,199,42,88,18,2025-04-17 03:08:21,2025-04-17 17:50:09,completed,14.804003123062875,19.98435655286203,2.8288791054671893,2,1,1,1942607e,0.0959234450348418,3,0,0,0,454,2750,17,3,device_128,192.91.134.13,v1.5,6106,2,19.48,0,0.979,7,0.372,0,normal,['parts_mismatch'],,,parts_mismatch,1
16366,96,7,10,25,2024-07-31 22:09:02,2024-06-30 22:09:02,completed,23.553419794472266,18.504605105347288,10.65854060249226,0,0,0,b94f93a3,0.2004140362284279,2,6,1615,1,150,6496,22,6,device_88,170.227.9.151,v3.0,825,10,5.39,0,0.613,20,0.225,1,backdated,['backdated'],,,backdated,1
14393,148,21,219,16,2024-03-03 04:53:29,2024-03-01 08:25:12,completed,21.987525947583546,2.8839120905612,12.883670131643388,4,3,1,f36150de,0.0182768927613734,3,0,0,0,1509,4417,8,4,device_4,243.233.1.67,v1.8,3970,5,7.91,0,0.554,19,0.077,0,normal,['parts_mismatch'],,,parts_mismatch,1
3881,88,9,159,21,2024-08-30 14:32:34,2024-08-29 10:59:05,completed,15.41693835444154,7.024150772411858,16.502947950755775,3,2,1,5d330fc3,0.1592170604653921,2,0,0,0,617,3672,10,3,device_88,198.253.211.237,v3.7,5555,8,0.0,0,0.62,4,0.266,0,normal,['parts_mismatch'],,,parts_mismatch,1
19362,184,22,53,12,2024-04-05 18:30:17,2024-04-07 17:04:28,completed,37.01946042651058,10.414000973212168,11.593207872714157,2,1,1,cf098110,0.0435328875923307,1,0,0,0,2585,7178,17,6,device_85,214.241.77.82,v3.1,3764,8,15.91,0,0.729,16,0.102,0,normal,['parts_mismatch'],,,parts_mismatch,1
18656,157,37,191,21,2024-08-16 11:47:15,2024-08-15 04:30:25,completed,20.476790673805585,11.640439366498528,2.607524446098729,4,3,1,5cc9159a,0.1199500256509913,3,0,0,0,742,1688,4,3,device_24,232.122.34.221,v2.8,1051,6,0.13,0,0.9,8,0.142,0,normal,['parts_mismatch'],,,parts_mismatch,1
8715,51,4,249,26,2024-06-12 03:10:30,2024-06-13 20:05:44,completed,7.676026291934511,5.493534341789805,9.816685469452326,0,-1,1,9a5bfb79,0.0448472057937675,3,1,1605,0,3526,195,20,3,device_74,19.41.194.185,v3.4,4539,9,4.56,0,0.701,3,0.236,0,normal,['parts_mismatch'],,,parts_mismatch,1
12574,92,10,53,20,2025-06-09 18:47:33,2025-06-10 04:10:44,completed,8.051545596267973,16.870737653125257,11.367117231855834,2,1,1,e144294d,0.0919493858785729,1,0,0,0,3422,1072,4,1,device_55,215.134.30.147,v3.4,472,7,1.44,1,0.669,3,0.35,0,normal,['parts_mismatch'],,,parts_mismatch,1
5066,70,26,251,12,2024-11-10 19:38:47,2024-11-10 08:38:57,completed,9.785051448685891,4.113600905519733,2.6655677309203947,1,0,1,32efdf03,0.0553554022433833,1,0,0,0,2158,4116,8,6,device_132,133.141.241.49,v1.6,2176,4,16.18,0,0.774,10,0.21,0,normal,['parts_mismatch'],,,parts_mismatch,1
15625,21,41,104,17,2024-11-06 09:40:32,2024-11-05 22:49:05,completed,29.59270549057213,18.230560679451223,10.220987019727511,2,1,1,c6a1ac5d,0.154214607581741,2,0,0,0,383,4481,22,1,device_48,126.210.216.141,v1.3,6536,8,7.45,0,0.547,14,0.287,0,normal,['parts_mismatch'],,,parts_mismatch,1
10025,151,39,48,12,2024-07-25 21:59:02,2024-07-27 17:48:36,completed,16.65413118161242,5.7476477661480025,3.239148103884963,1,0,1,990d37cb,0.0188646414150238,2,0,0,0,1344,3113,17,5,device_19,44.91.143.149,v2.3,5053,2,10.29,1,0.963,11,0.174,0,normal,['parts_mismatch'],,,parts_mismatch,1
15920,142,34,209,11,2025-04-17 20:40:40,2025-04-18 10:46:47,completed,129.81137926970464,165.02635689563712,6.336633560333059,5,5,0,eaaefb96,0.0961396922963656,1,0,0,0,287,1511,10,4,device_28,249.85.102.232,v3.5,1502,3,3.91,0,0.938,13,0.233,1,gps_mismatch,['gps_mismatch'],,,gps_mismatch,1
9583,19,41,190,10,2024-10-28 11:36:05,2024-10-30 11:10:15,completed,19.551317677727084,8.441297874035492,21.678059604874974,1,0,1,83a1d703,0.1201545524705162,1,0,0,0,3496,4842,11,2,device_193,199.232.167.66,v1.4,5003,3,20.76,0,0.701,4,0.179,0,normal,['parts_mismatch'],,,parts_mismatch,1
15258,29,35,66,15,2024-04-18 22:55:28,2024-04-20 13:48:41,pending,15.484789196338806,0.0516785899016287,12.995239073937457,5,5,0,e08f2748,0.1138452715040719,1,0,0,0,1099,1205,13,5,device_164,125.171.138.53,v1.9,4621,6,4.18,0,0.747,17,0.322,0,normal,['overdue'],,,overdue,1
12468,59,34,236,11,2024-01-27 10:44:42,2024-01-26 10:22:32,completed,28.533618519358832,5.00892685394455,13.275104699489184,5,4,1,91f6c5fc,0.0227357617738277,1,1,920,0,2061,2198,10,4,device_48,163.53.13.201,v1.8,3701,10,27.4,0,0.789,18,0.227,0,normal,['parts_mismatch'],,,parts_mismatch,1
19568,170,44,272,9,2025-07-26 00:46:31,2025-07-27 21:04:58,pending,13.330412370673642,8.221701832984937,8.430521341075435,5,5,0,fbb03a75,0.1608695719262919,1,2,1703,0,1322,751,21,6,device_98,209.9.219.94,v1.8,5711,7,4.47,0,0.823,12,0.394,0,normal,['overdue'],,,overdue,1
16553,135,18,183,14,2025-08-23 18:47:52,2025-08-24 05:58:04,rejected,9.9233494596431,4.528869835645529,11.15473934026561,0,0,0,10b0ddd0,0.0218199997681493,2,0,0,0,1684,4837,5,6,device_161,225.76.28.51,v1.4,6227,1,31.52,0,0.821,2,0.392,0,normal,['overdue'],,,overdue,1
2025,89,10,137,7,2024-04-03 00:32:22,2024-04-01 22:42:05,completed,20.747922631858057,7.023983846176678,12.363015330221252,5,4,1,5f8daad9,0.0485195690182536,2,0,0,0,3049,3021,22,0,device_62,196.39.95.42,v2.2,6062,7,26.33,0,0.552,15,0.376,0,normal,['parts_mismatch'],,,parts_mismatch,1
1873,148,4,138,4,2024-04-02 21:58:10,2024-04-04 21:53:13,completed,16.339492939017195,14.436651696958297,7.4482672019750495,5,4,1,b292a0d2,0.0204923760512338,1,0,0,0,2464,4742,21,3,device_73,115.226.16.146,v3.6,5534,1,11.82,0,0.743,9,0.058,0,normal,['parts_mismatch'],,,parts_mismatch,1
14197,4,15,245,22,2025-03-15 06:59:38,2025-03-14 10:14:53,completed,16.22678677410775,10.347685974138054,5.820413943163125,0,-1,1,44e96422,0.0300240479673869,1,0,0,0,638,5915,10,4,device_148,58.163.13.109,v2.6,5384,2,0.0,0,0.607,7,0.123,0,normal,['parts_mismatch'],,,parts_mismatch,1
15221,190,27,212,11,2024-05-07 20:17:27,2024-05-07 21:29:49,completed,18.095223446484,21.992953120918656,5.58814313355089,2,1,1,c7e301ac,0.1149470909010583,1,0,0,0,3409,6871,21,1,device_75,152.212.24.31,v2.7,1115,8,9.47,0,0.926,9,0.28,0,normal,['parts_mismatch'],,,parts_mismatch,1
7161,27,10,185,25,2025-07-21 04:31:21,2025-07-21 09:15:59,pending,11.75989947390664,8.484608128944618,10.654456588959173,3,3,0,3ef55428,0.0431768853380952,1,0,0,0,3582,4417,9,0,device_32,162.94.46.120,v2.5,2211,5,10.08,0,0.904,16,0.138,0,normal,['overdue'],,,overdue,1
10564,36,31,25,27,2024-08-23 16:27:12,2024-08-22 08:25:06,pending,28.36794553081502,11.66979789195844,19.80781546424094,4,3,1,5fe9d0ef,1.0,0,0,0,0,1796,2537,8,3,device_17,185.4.198.163,v2.2,3826,3,8.57,1,0.617,13,0.243,1,photo_anomaly,"['parts_mismatch', 'photo_anomaly']",,,parts_mismatch;photo_anomaly,1
13450,22,15,102,24,2024-02-04 07:03:31,2024-02-06 03:39:22,completed,34.214496064872755,4.377337969710678,5.034099330315222,0,0,0,bedfca51,0.0460667960674451,1,0,0,0,1,236,3,1,device_135,138.9.121.124,v1.7,1458,9,7.4,0,0.281,5,0.562,1,rubber_stamp,['rubber_stamp'],,,rubber_stamp,1
3588,140,42,78,26,2024-01-21 17:59:34,2024-01-19 18:36:22,pending,12.753900256040502,9.908015019912058,8.325312406801913,1,0,1,12436336,0.067336778245072,2,1,166,0,2627,4472,18,4,device_47,248.244.117.57,v2.7,4897,10,11.24,0,0.818,15,0.217,0,normal,['parts_mismatch'],,,parts_mismatch,1
16927,20,39,253,12,2025-01-17 18:08:18,2025-01-19 06:58:33,completed,21.37373148127668,13.699241318289108,9.756879158501144,1,0,1,ce44f106,0.0714857998204192,2,1,363,0,1454,1635,6,6,device_99,107.209.26.188,v1.0,2838,4,1.5,0,0.773,5,0.149,0,normal,['parts_mismatch'],,,parts_mismatch,1
18027,128,2,53,6,2024-11-28 23:06:21,2024-11-30 15:36:16,pending,20.46820979415379,19.19815714284648,3.5035619358736856,2,2,0,739ddf19,0.0625850834141723,2,0,0,0,36,5112,15,5,device_52,186.210.46.157,v1.9,716,8,15.38,0,0.952,12,0.049,0,normal,['overdue'],,,overdue,1
10186,44,36,239,19,2024-02-01 13:24:38,2024-02-01 08:35:24,completed,12.689862150693369,14.070037861016193,2.393151800191795,1,0,1,1a9e6fe1,0.0995809558749372,2,0,0,0,1880,1530,8,3,device_140,169.236.151.197,v2.8,6414,5,0.05,0,0.85,1,0.368,0,normal,['parts_mismatch'],,,parts_mismatch,1
7891,13,8,20,27,2024-02-21 18:11:31,2024-02-20 11:41:36,completed,3.7266626178214,0.7996108801431596,7.573690725061573,1,0,1,b67ff59b,0.0326750676647083,2,1,1313,0,37,3159,11,1,device_115,123.203.51.153,v1.8,1530,8,3.79,0,0.942,19,0.303,0,normal,['parts_mismatch'],,,parts_mismatch,1
5172,81,39,273,9,2024-04-06 03:26:41,2024-04-04 20:52:07,completed,28.0861101703358,8.532010536121867,26.069152283417104,4,3,1,0207c110,0.0268241848464611,1,1,1702,0,2203,502,20,3,device_99,198.192.223.109,v3.3,1373,1,4.93,0,0.874,11,0.288,0,normal,['parts_mismatch'],,,parts_mismatch,1
6744,74,28,278,21,2024-04-27 09:17:43,2024-04-26 06:00:19,completed,6.579800263191434,20.311518327525107,4.946770100472594,0,-1,1,8c0c032a,0.0655137226276779,1,0,0,0,1114,4225,6,4,device_9,122.194.73.8,v3.2,4619,9,7.33,0,0.752,9,0.673,0,normal,['parts_mismatch'],,,parts_mismatch,1
7399,99,32,50,23,2025-06-10 00:18:09,2025-06-10 11:53:53,completed,21.01497174371967,11.161312594115616,11.922977971871983,5,4,1,b2330bf9,0.1567290568711968,1,1,1403,0,1119,5041,11,1,device_47,223.63.163.87,v3.6,6258,3,8.64,0,0.511,5,0.101,0,normal,['parts_mismatch'],,,parts_mismatch,1
8880,84,37,34,22,2025-05-08 01:11:35,2025-05-09 22:04:21,completed,16.746012392779946,0.2775964257863279,13.425635255651994,4,3,1,d040240f,0.0160989111318315,1,0,0,0,2775,455,22,4,device_170,37.163.110.59,v1.2,3380,2,5.2,0,0.479,16,0.332,0,normal,['parts_mismatch'],,,parts_mismatch,1
2380,147,37,81,24,2025-07-10 23:52:55,2025-07-12 16:22:32,completed,6.917223158595743,20.72085575030559,12.356198992567275,5,4,1,62b162eb,0.0877547285535911,1,0,0,0,3270,2458,16,5,device_138,197.217.190.216,v3.7,3643,6,16.92,0,0.767,15,0.653,0,normal,['parts_mismatch'],,,parts_mismatch,1
16739,166,48,158,20,2024-11-26 20:49:47,2024-11-25 19:30:45,completed,6.603382761829133,1.8686099373980407,4.091476838469295,4,3,1,e8c0da89,0.0226547690785459,2,1,2110,0,2321,3576,19,0,device_113,137.240.238.157,v1.0,3258,2,18.86,0,0.624,7,0.102,0,normal,['parts_mismatch'],,,parts_mismatch,1
12362,65,44,130,22,2025-02-05 20:39:34,2025-02-07 10:36:44,completed,15.419823089214532,2.958333215065826,1.7553139973985434,5,4,1,7bf2f4b7,0.0135055563119105,2,0,0,0,2691,4064,10,4,device_23,172.217.77.83,v2.8,5391,2,9.56,0,0.361,18,0.215,0,normal,['parts_mismatch'],,,parts_mismatch,1
18500,65,47,19,15,2025-05-13 12:32:44,2025-05-12 18:20:57,completed,27.512773434684647,10.94280797694042,10.5016632222742,0,-1,1,0f39fad9,0.0386919804033051,1,0,0,0,440,726,18,0,device_198,47.73.15.247,v2.6,688,1,12.38,0,0.544,2,0.648,0,normal,['parts_mismatch'],,,parts_mismatch,1
7858,172,46,198,25,2025-08-15 06:52:47,2025-08-13 15:21:53,rejected,27.67093944171096,10.020382404474937,15.436763551708337,1,0,1,c0f5b98a,0.0910344899134412,1,1,484,0,3112,2990,15,2,device_105,168.94.174.197,v2.6,2128,8,19.66,0,0.783,15,0.128,0,normal,['parts_mismatch'],,,parts_mismatch,1
15213,188,21,127,13,2024-09-11 15:46:10,2024-09-10 06:36:50,completed,21.39395075003224,33.32202155099843,7.916981733314437,2,1,1,4998d457,0.0935821353193443,2,0,0,0,1249,4420,6,1,device_7,172.124.48.190,v1.5,7062,6,9.15,1,0.389,9,0.316,0,normal,['parts_mismatch'],,,parts_mismatch,1
710,50,17,266,30,2024-11-22 02:54:06,2024-11-21 23:44:47,completed,23.360754125053464,16.000902636966934,10.997353449495217,5,4,1,18dfad5d,0.1523034409369759,2,0,0,0,3134,3519,23,3,device_60,233.124.58.218,v3.2,4472,6,21.02,0,0.846,11,0.53,0,normal,['parts_mismatch'],,,parts_mismatch,1
119,118,41,184,28,2024-02-19 04:34:10,2024-02-20 12:30:01,rejected,13.50668688079606,12.560417304905451,14.971269815649142,1,0,1,f96f2879,0.0341422366739466,2,0,0,0,2397,1099,12,1,device_145,228.248.175.229,v3.0,396,2,19.8,6,0.687,15,0.484,1,privilege_abuse,"['overdue', 'parts_mismatch', 'privilege_abuse']",,,overdue;parts_mismatch;privilege_abuse,1
4599,22,17,139,10,2025-06-14 18:46:29,2025-06-14 14:24:10,completed,13.006194559887984,15.468383473552828,6.446917048040119,2,1,1,882df26f,0.2580397396614689,2,1,726,0,1485,2531,14,5,device_119,173.52.74.149,v3.3,1096,9,20.96,0,0.805,19,0.07,0,normal,['parts_mismatch'],,,parts_mismatch,1
18761,194,19,53,6,2024-04-21 14:50:56,2024-04-23 06:03:13,pending,31.11349073342368,28.051231745073306,6.823932566193248,5,4,1,cca9eb10,0.0162314211716017,1,0,0,0,2560,6742,6,1,device_136,195.182.234.164,v3.9,2361,3,18.07,0,0.707,19,0.774,0,normal,"['overdue', 'parts_mismatch']",,,overdue;parts_mismatch,1
318,3,7,222,14,2025-01-20 00:34:39,2025-01-20 01:55:30,completed,20.26204752774036,9.57148539787268,7.514495974023871,3,2,1,0b3a5b17,0.0005016478346338,1,0,0,0,2390,2617,1,0,device_142,26.137.213.228,v2.1,4073,10,27.97,1,0.613,12,0.227,0,normal,['parts_mismatch'],,,parts_mismatch,1
5316,189,29,290,3,2024-08-06 23:56:33,2024-08-05 03:16:03,pending,2.1300443981993062,10.900094992641764,6.201476307091016,5,4,1,a813dd3f,0.0384376161417919,2,0,0,0,51,1556,3,0,device_27,20.45.157.133,v3.5,5522,9,23.9,0,0.537,18,0.357,0,normal,['parts_mismatch'],,,parts_mismatch,1
18972,7,48,161,8,2024-11-06 12:31:18,2024-11-05 11:17:32,completed,26.28860944047539,10.677645639150729,4.436342672792067,4,3,1,99b399d0,0.0829077076683184,2,0,0,0,928,1864,11,1,device_113,184.147.59.34,v2.4,755,10,17.02,1,0.961,18,0.071,0,normal,['parts_mismatch'],,,parts_mismatch,1
14422,69,21,253,12,2025-08-17 12:03:29,2025-08-16 09:55:07,completed,28.10224645038354,0.1014812386639345,18.356455648193798,4,3,1,57820155,0.0826810432441525,3,0,0,0,2239,2397,9,5,device_35,83.246.111.114,v1.5,5492,10,0.13,0,0.684,8,0.486,0,normal,['parts_mismatch'],,,parts_mismatch,1
4274,89,27,94,3,2024-04-19 10:46:06,2024-04-20 14:15:24,completed,20.218522745765934,27.56594356437311,8.23940193949571,0,-1,1,f976cf91,0.1831670950086467,1,1,1099,0,2333,3750,14,5,device_161,199.101.177.119,v1.0,6634,1,7.95,0,0.754,3,0.386,0,normal,['parts_mismatch'],,,parts_mismatch,1
5817,156,23,293,20,2024-06-06 21:07:36,2024-06-08 16:35:58,pending,35.05170654888249,13.01143472832008,8.431408998103628,3,2,1,57cf8ddd,0.0744676792524431,1,0,0,0,45,5797,16,5,device_199,55.41.11.203,v2.4,3592,5,19.46,0,0.697,13,0.196,0,normal,"['overdue', 'parts_mismatch']",,,overdue;parts_mismatch,1
